ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
EFERT,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.024138907039661327,0.03233298339674977,4790275015622.753,53.333333333333336,0.015579066009635071,0.024841001186617858,0.9333333333333333,6.666666666666667
EPCL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.03094944961080096,0.04160746426697143,2970505283959.015,46.666666666666664,0.02984910882783744,0.040604769052365076,0.9333333333333333,6.666666666666667
FCCL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.034531298783513444,0.04537109572565941,2285520015634.407,51.66666666666667,0.033333783731000516,0.04539227573370133,0.9333333333333333,6.666666666666667
FFC,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.019455424625661476,0.030534472705042594,680318614976.3195,53.333333333333336,0.018946704297158033,0.030520095701403314,0.95,5.0
HBL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.026496263071747177,0.03558458487142557,3484121437421.1636,46.666666666666664,0.02186100599854949,0.03295668242024936,0.95,5.0
LOTCHEM,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.03738481995430563,0.047986643057987347,9415083867234.611,51.66666666666667,0.027654008834869532,0.03902080444638919,0.9333333333333333,6.666666666666667
LUCK,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.20737878986474026,0.22492710144263858,59134076215585.125,41.66666666666667,0.02758172863329835,0.0386131474814922,0.9333333333333333,6.666666666666667
MARI,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.023323260866445157,0.02990542883205729,6413835448116.201,46.666666666666664,0.01617903330250256,0.025251019463875132,0.9333333333333333,6.666666666666667
MCB,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.019689754418319265,0.02683931401648269,4044037215912.7197,46.666666666666664,0.01776557011626138,0.026062511947328663,0.9333333333333333,6.666666666666667
MEBL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.020397568224220345,0.02997553750092314,1013478874726.9906,48.333333333333336,0.020195680961518487,0.029303154136433373,0.9333333333333333,6.666666666666667
MLCF,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.0341187304207006,0.045133918945999954,3744587838916.18,53.333333333333336,0.030376994351189037,0.040942876563947427,0.9333333333333333,6.666666666666667
MTL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.03870017642492051,0.07217989866057624,7651477850160.632,40.0,0.01810223752025577,0.06783270187660938,0.9166666666666666,8.333333333333332
NBP,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.034980661482636094,0.04686399047064233,4867551192519.282,45.0,0.031870303613203074,0.044942363398684466,0.95,5.0
NRL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.08527843266168886,0.09866316401229687,11563549028955.994,55.00000000000001,0.027969557604172055,0.041004669178581823,0.95,5.0
OGDC,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.024705833096205713,0.031899420687835744,3904499200137.9136,45.0,0.021387206387613586,0.030861315327746795,0.95,5.0
POL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.02621223643178793,0.030493142831731563,3205092562452.9067,48.333333333333336,0.009619220854019747,0.014811425783364234,0.95,5.0
PPL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.04062125653632667,0.047803921733883016,6585872772953.035,48.333333333333336,0.027403261952442692,0.036585692507881316,0.95,5.0
PRL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.08366024063642537,0.09965684148643596,8556022394202.048,46.666666666666664,0.02598041379107234,0.03769702172084697,0.95,5.0
PSO,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.27940047461019846,0.34247825227715567,36759090944994.945,46.666666666666664,0.022713239018694223,0.03329528483171751,0.95,5.0
SYS,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.19612583457258354,0.2882754219271818,50168972670969.63,40.0,0.022789481963576455,0.03394324850217736,0.9166666666666666,8.333333333333332
TRG,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.26211443537957796,0.3232951442756991,66807079895304.414,58.333333333333336,0.03402739890911579,0.04725137899982327,0.9333333333333333,6.666666666666667
UBL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.5468942174283818,0.654838243123171,161169218389889.2,45.0,0.030573559535255722,0.03980783369454821,0.9333333333333333,6.666666666666667
ATRL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.018350098918779593,0.022125433062314206,8739458914113.862,44.06779661016949,0.011770411959439793,0.017340180621885477,0.8813559322033898,11.864406779661017
BAHL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.012922934805493913,0.017126944690384505,2678480379294.71,42.3728813559322,0.010316298784405703,0.015290512504145348,0.8813559322033898,11.864406779661017
BOP,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.014118698615624356,0.020050767153592414,3446034162808.0225,55.932203389830505,0.013806773655003506,0.0205462844387071,0.8813559322033898,11.864406779661017
CHCC,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.01849698895861918,0.027534436291187632,3199453643070.516,50.847457627118644,0.017560149300419287,0.027458922105986057,0.8813559322033898,11.864406779661017
DGKC,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.018971780444187823,0.02716358712189353,1182222036922.212,45.76271186440678,0.01791639765555402,0.026512868429151723,0.8983050847457628,10.16949152542373
EFERT,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.008307394522955635,0.010981727895137346,1018995009635.1129,42.3728813559322,0.007476377171774416,0.0101373763089231,0.8983050847457628,10.16949152542373
EPCL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.016655640248336153,0.01995801452313954,6495353976644.878,44.06779661016949,0.011734774943777532,0.016154522459369654,0.8983050847457628,10.16949152542373
FCCL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.01806682580785438,0.02505137810305124,2251569472326.999,49.152542372881356,0.017804716237861336,0.02517362380508262,0.8983050847457628,10.16949152542373
FFC,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.014511162086317026,0.017280560500077858,4222119081205.0464,43.333333333333336,0.008564390503249062,0.012456093351563089,0.8833333333333333,11.666666666666666
HBL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.014174475403015514,0.01872954940752202,3526935179188.834,44.06779661016949,0.013050179797580545,0.01900753373789334,0.8813559322033898,11.864406779661017
LOTCHEM,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.01908029459610621,0.0237979474234708,5709606858809.888,40.67796610169492,0.013700441673371514,0.01878982121875722,0.8983050847457628,10.16949152542373
LUCK,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.0434110255251238,0.049786712956329394,18566196051259.543,38.333333333333336,0.013220137287084563,0.018505531768893156,0.9,10.0
